;id;loan_amnt;int_rate;grade;emp_title;emp_length;home_ownership;annual_inc;loan_status
4890;68573652;28000;14.85;C;Regional consultant ;0;RENT;100000;Current
4891;68453593;9000;11.99;C;Maintaniance tech 1;10;MORTGAGE;70000;Fully Paid
4892;68353570;15000;11.99;C;Correctional Officer;5;RENT;70000;Fully Paid
4893;67958214;11500;11.99;C;Customer account executive ;0;RENT;25000;Fully Paid
4894;67869598;7000;6.99;A;Service manager ;5;MORTGAGE;120000;Fully Paid
4895;66500956;10000;5.32;A;Director of Vendor Management;0;RENT;85000;Fully Paid
4896;68192663;34500;24.24;F;Registered Nurse;3;MORTGAGE;75000;Fully Paid
4897;68503563;23175;18.49;D;Teacher;0;RENT;61000;Fully Paid
4898;68132651;6000;8.49;B;Senior project manager;2;MORTGAGE;124000;Fully Paid
4899;68373216;10000;13.99;C;Director Of Engineering;10;MORTGAGE;300000;Fully Paid
4900;68433518;10000;11.48;B;warehouse manager;8;MORTGAGE;40000;Fully Paid
4901;68353565;15000;15.77;D;Depot Driver;7;MORTGAGE;57000;Fully Paid
4902;68563555;20000;11.99;C;Patrolman/dispatcher;1;RENT;63000;Fully Paid
4903;67978730;15000;6.99;A;Senior Payroll Admin;10;MORTGAGE;76650;Fully Paid
4904;67788721;12000;5.32;A;RN;1;MORTGAGE;80000;Fully Paid
4905;68503567;13500;13.44;C;Yardmaster;3;MORTGAGE;73000;Fully Paid
4906;67859975;9425;15.77;D;Operations Supervisor ;8;MORTGAGE;30000;Charged Off
4907;68443443;12000;9.17;B;Greeter;0;OWN;35000;Fully Paid
4908;68583753;19500;14.85;C;Senior General Manager;10;MORTGAGE;46800;Fully Paid
4909;67919997;7500;7.91;A;Material Handler;1;RENT;35380;Fully Paid
4910;68353557;3200;7.91;A;Front office check out;2;RENT;30000;Fully Paid
4911;68302776;15000;13.44;C;Construction superintendent ;10;MORTGAGE;95000;Current
4912;68573611;18000;9.8;B;Engineer;2;MORTGAGE;85000;Fully Paid
4913;68463510;19200;13.44;C;Registered Nurse;2;MORTGAGE;70000;Fully Paid
4914;66434832;17600;14.85;C;waiter;8;RENT;40000;Fully Paid
4915;67809205;15000;12.88;C;Sales & Business Manager;4;MORTGAGE;180000;Fully Paid
4916;68463273;15000;13.44;C;Sr Production Operator;2;OWN;70000;Fully Paid
4917;68393612;11500;5.32;A;Driver;10;MORTGAGE;115000;Fully Paid
4918;68573635;2400;13.44;C;Maintenance Director;1;RENT;120000;Charged Off
4919;68493567;4800;12.88;C;;;RENT;26000;Fully Paid
4920;68072365;11875;14.85;C;Teacher;0;RENT;33000;Fully Paid
4921;68603204;17000;17.97;D;office manager;5;MORTGAGE;34000;Fully Paid
4922;68583771;10000;7.49;A;Insurance/Billing;10;RENT;33000;Fully Paid
4923;68563547;22800;26.99;G;Truck driver;10;OWN;80000;Charged Off
4924;68553501;12000;8.49;B;Field Applications Scientist;1;RENT;90000;Fully Paid
4925;67810037;35000;12.88;C;Shop Foreman;10;MORTGAGE;108000;Charged Off
4926;68603170;6000;9.8;B;custodian;4;MORTGAGE;48000;Fully Paid
4927;68523575;28000;10.78;B;Corporate Supplier Quality;6;MORTGAGE;110000;Fully Paid
4928;68423508;2100;13.44;C;finance manager;2;MORTGAGE;121000;Fully Paid
4929;68513615;35000;13.99;C;waiter;7;RENT;80000;Fully Paid
4930;67655496;21600;9.17;B;Process Lead;0;MORTGAGE;70000;Current
4931;68338248;10000;8.49;B;Medical assistant;10;RENT;42000;Fully Paid
4932;67898662;5000;16.59;D;Patient Service Representative;6;RENT;25000;Fully Paid
4933;67859463;15000;7.49;A;Millwork Manager;2;MORTGAGE;50000;Fully Paid
4934;68353540;20000;9.8;B;IT Director;3;RENT;85000;Current
4935;68543550;20000;6.99;A;Corrections Officer;10;OWN;83918;Fully Paid
4936;68433503;28000;7.91;A;Creative Director;9;MORTGAGE;75000;Fully Paid
4937;68038777;18000;11.48;B;Sr Loan Administrator ;10;OWN;75000;Fully Paid
4938;68363282;17000;6.99;A;foreman-tech;6;MORTGAGE;58000;Fully Paid
4939;68213255;20000;7.49;A;Supervisor;0;RENT;69400;Fully Paid
4940;68192773;19200;18.49;D;social case worker;10;RENT;56000;Fully Paid
4941;68563522;7200;7.49;A;Mammography Technologist;5;OWN;55000;Current
4942;68563530;20000;9.8;B;Manager ;10;MORTGAGE;79000;Current
4943;68242541;5775;15.77;D; Case Managerr;10;MORTGAGE;38000;Charged Off
4944;68302752;18675;12.88;C;;;MORTGAGE;50000;Fully Paid
4945;68443472;10000;12.88;C;Cafe manager;5;RENT;40000;Fully Paid
4946;68453592;6500;13.44;C;Project Manager;2;RENT;67000;Fully Paid
4947;68433494;15000;11.99;C;Digital Account Manager;2;RENT;175000;Fully Paid
4948;68583678;13700;21.48;E;Specialist sales associate ;4;OWN;27429;Charged Off
4949;68583672;14000;9.8;B;Telecommuications Specialist;10;MORTGAGE;79350;Current
4950;68463487;25000;10.78;B;E6;9;RENT;60000;Current
4951;68423522;21000;13.44;C;School Counselor;10;MORTGAGE;88000;Current
4952;68543553;20000;5.32;A;Controller;10;MORTGAGE;200000;Fully Paid
4953;68533560;5200;9.8;B;Plumber/HVAC Tech;3;RENT;51000;Fully Paid
4954;68339254;20000;7.91;A;Quality Engineer;3;RENT;75000;Fully Paid
4955;68373391;35000;17.27;D;;;MORTGAGE;85000;Fully Paid
4956;68553588;20000;9.8;B;Project Manager;7;MORTGAGE;110000;Fully Paid
4957;68513613;4300;15.77;D;HSS1;5;RENT;30000;Fully Paid
4958;68583705;12000;5.32;A;Operating Manager - Aircraft Maintenance;10;MORTGAGE;100000;Fully Paid
4959;68443453;12000;9.8;B;Aviation Safety inspector ;10;OWN;105600;Fully Paid
4960;68583715;3000;6.49;A;RN;1;MORTGAGE;67000;Fully Paid
4961;68393559;35000;9.17;B;Programmer Analyst;5;OWN;144000;Fully Paid
4962;68202380;12000;10.78;B;Supply NCO;10;RENT;64500;Fully Paid
4963;68523565;20000;13.44;C;Operation Superviser;10;MORTGAGE;50000;Fully Paid
4964;68353536;3000;10.78;B;Computer Engineer;5;MORTGAGE;90000;Fully Paid
4965;68563533;16000;10.78;B;Programmer;2;MORTGAGE;90000;Fully Paid
4966;68162610;16775;19.89;E;Client Analyst;4;MORTGAGE;60000;Fully Paid
4967;68543519;8000;9.8;B;Program Director;10;OWN;65000;Fully Paid
4968;68543521;35000;21.48;E;Marketing Director;6;OWN;130000;Fully Paid
4969;68543509;13950;26.99;G;President;2;MORTGAGE;110000;Charged Off
4970;68182588;22525;15.77;D;RN;0;OWN;49000;Fully Paid
4971;67820032;18000;11.99;C;Rtcass Technician / CDI;3;MORTGAGE;45000;Fully Paid
4972;68413539;25000;17.27;D;RN;3;MORTGAGE;88500;Fully Paid
4973;68393586;20000;11.99;C;teacher;10;OWN;75000;Fully Paid
4974;68373625;25000;17.27;D;paralegal;10;MORTGAGE;150000;Charged Off
4975;67840032;25000;19.48;E;Hostess;5;RENT;50000;Charged Off
4976;68373615;4800;8.49;B;owner;2;RENT;42000;Fully Paid
4977;68483535;11000;13.99;C;Technical Support Specialist;4;MORTGAGE;57200;Fully Paid
4978;68593246;25000;17.27;D;Owner;0;MORTGAGE;50000;Fully Paid
4979;68473507;12000;5.32;A;Health Services Supervisor;10;MORTGAGE;77000;Fully Paid
4980;68433413;23500;11.48;B;Billing Manager;8;RENT;55000;Charged Off
4981;68393584;6000;11.99;C;maintenance operator;10;MORTGAGE;60000;Fully Paid
4982;67185272;26400;7.49;A;United States Navy;8;MORTGAGE;65000;Fully Paid
4983;68503526;12000;12.88;C;Group Fitness Instructor ;5;RENT;75000;Charged Off
4984;68603141;15000;5.32;A;Vice President;5;MORTGAGE;200000;Fully Paid
4985;68513342;25000;11.99;C;skilled tradesman;4;RENT;101000;Current
4986;68433505;21000;13.99;C;Superving Child Support Officer;10;MORTGAGE;75000;Current
4987;67257389;5000;11.99;C;production generalist;5;MORTGAGE;37000;Fully Paid
4988;68563457;9150;17.97;D;Truck Driver;2;OWN;50000;Charged Off
4989;68403472;8000;13.99;C;Registered nurse;3;RENT;117000;Fully Paid
4990;68493476;16000;10.78;B;Medical Assistant;10;OWN;40000;Charged Off
4991;68443401;24000;16.59;D;Deputy Sherrif;8;RENT;70000;Charged Off
4992;68338238;12000;13.99;C;Retail clerk;10;RENT;50000;Charged Off
4993;66426007;18000;18.99;E;general manager ;0;MORTGAGE;50000;Fully Paid
4994;67635369;11400;13.44;C;Mechanic ;4;MORTGAGE;44000;Current
4995;67635995;6000;22.45;F;;;RENT;25000;Charged Off
4996;68583457;21600;17.27;D;Manager;3;MORTGAGE;85000;Charged Off
4997;68433410;4800;17.97;D;Information Technology;2;RENT;65000;Fully Paid
4998;68533531;16275;14.85;C;Delivery driver ;4;RENT;37000;Charged Off
4999;66320160;10000;8.49;B;Associate;2;MORTGAGE;55000;Fully Paid
5000;68393441;26500;12.88;C;Utility worker;2;OWN;53000;Fully Paid
5001;68383489;4000;10.78;B;Correctional officer;3;MORTGAGE;60000;Fully Paid
5002;68182428;5150;15.77;D;;;MORTGAGE;20200;Fully Paid
5003;67949597;19125;13.44;C;Associate;0;RENT;43500;Fully Paid
5004;68433425;6000;11.99;C;heavy equipment operator;10;MORTGAGE;84000;Fully Paid
5005;67476201;18000;10.78;B;MedSource Manager;5;MORTGAGE;60200;Charged Off
5006;68533539;35000;9.17;B;Owner;6;MORTGAGE;105000;Charged Off
5007;68292520;6000;10.78;B;Executive Assistant;2;RENT;17000;Fully Paid
5008;68593501;21000;17.27;D;Teqcher;3;MORTGAGE;49000;Current
5009;68383498;6400;9.8;B;technicien;10;RENT;35000;Fully Paid
5010;67396499;5600;11.99;C;;;RENT;21000;Fully Paid
5011;68453499;5000;5.32;A;Sales;6;MORTGAGE;55000;Charged Off
5012;68563509;30000;10.78;B;President;5;RENT;95000;Fully Paid
5013;68403454;24000;5.32;A;Captain;10;MORTGAGE;125000;Fully Paid
5014;68018568;7000;11.99;C;Inspector;5;OWN;43000;Fully Paid
5015;68423489;1000;11.48;B;Item Manager;2;RENT;41000;Fully Paid
5016;68393539;15000;11.48;B;;;MORTGAGE;45000;Fully Paid
5017;68443403;17500;10.78;B;Cashier;4;OWN;35000;Fully Paid
5018;68493471;21000;23.13;F;Emergency Room Technician;1;RENT;50000;Current
5019;68483481;2000;13.99;C;General Superintendent;3;RENT;133000;Fully Paid
5020;68353481;30000;13.44;C;physician;6;MORTGAGE;350000;Fully Paid
5021;68413471;18225;8.49;B;PIZZA MAN;4;RENT;38000;Fully Paid
5022;67715887;9600;10.78;B;LIEUTENANT;10;MORTGAGE;110000;Fully Paid
5023;68593503;18000;6.49;A;Teacher;4;RENT;79317;Fully Paid
5024;68443414;2000;11.99;C;Plant manager ;10;RENT;55000;Fully Paid
5025;68433472;4500;9.17;B;Aquatic Animal Care;3;RENT;30160;Fully Paid
5026;68463116;16000;10.78;B;Bulk driver;10;RENT;52000;Current
5027;68443207;20000;22.45;F;Staff Nurse II;1;RENT;84000;Fully Paid
5028;68593477;28000;5.32;A;Sr. Marketing Manager;2;MORTGAGE;150000;Fully Paid
5029;68533530;11900;17.97;D;Q.A. Inventory control;6;MORTGAGE;34000;Fully Paid
5030;68493489;24000;13.99;C;Replensher;10;RENT;62640;Late (16-30 days)
5031;68383505;2400;16.59;D;Owner;3;RENT;14000;Fully Paid
5032;67275903;11050;17.27;D;Data Analyst;0;RENT;84000;Fully Paid
5033;68523245;7200;8.49;B;;;MORTGAGE;40000;Fully Paid
5034;68533500;10000;7.49;A;Field Service Mechanic;10;MORTGAGE;120000;Fully Paid
5035;68433417;5000;9.17;B;Professional driver;5;RENT;52505.58;Fully Paid
5036;68262257;20000;8.49;B;Senior Travel Agent;10;MORTGAGE;63000;Fully Paid
5037;68563499;15000;11.48;B;Assistant chef;10;MORTGAGE;55000;Current
5038;68433444;1500;17.27;D;Customer Service;5;RENT;45000;Fully Paid
5039;68232832;12800;13.99;C;Plant Operator;1;OWN;40000;Fully Paid
5040;68302547;20000;13.99;C;Teacher;10;MORTGAGE;81000;Fully Paid
5041;68593480;7500;10.78;B;Store Manager ;1;RENT;46798;Fully Paid
5042;68373591;7500;6.99;A;Service Tech;10;RENT;37000;Fully Paid
5043;66120770;12000;9.17;B;Compliance Manager;4;OWN;107000;Fully Paid
5044;68423440;35000;9.8;B;Sales;10;MORTGAGE;94000;Fully Paid
5045;67798930;25650;11.99;C;Mechanical Engineer;3;MORTGAGE;87000;Current
5046;68341209;30000;19.48;E;Police Officer;3;OWN;85000;Charged Off
5047;68008496;14000;7.91;A;Finance Manager;3;OWN;110000;Fully Paid
5048;68523509;15000;8.49;B;Licensed Admin Asst;5;MORTGAGE;53038;Fully Paid
5049;68272395;11650;20.5;E;Clerk;10;MORTGAGE;48500;Fully Paid
5050;68493527;6925;13.44;C;Manager;10;RENT;45000;Fully Paid
5051;68453503;3600;9.8;B;manager;10;RENT;80000;Fully Paid
5052;68473443;4200;14.85;C;;;RENT;14000;Charged Off
5053;67476088;18000;11.99;C;Teacher;10;MORTGAGE;74000;Fully Paid
5054;67909941;25000;11.48;B;Respiratory therapist/supervisor ;10;OWN;85000;Current
5055;68513544;10000;5.32;A;TSgt;10;MORTGAGE;75000;Fully Paid
5056;68503499;32350;9.8;B;Sergeant;10;MORTGAGE;158000;Charged Off
5057;68533479;14400;17.97;D;Parts Counterperson;8;RENT;64500;Charged Off
5058;68413488;17600;10.78;B;Assistant Principal;1;MORTGAGE;52000;Fully Paid
5059;67919793;21000;13.67;C;Software Engineer;10;MORTGAGE;138000;Current
5060;68363510;5000;6.49;A;Technical Sales rep;4;OWN;190000;Fully Paid
5061;68503515;6000;9.8;B; Home Manger;10;OWN;30000;Charged Off
5062;67355852;3800;11.48;B;Tech II;1;RENT;29244;Fully Paid
5063;68363436;26500;8.49;B;Social Worker;4;MORTGAGE;74000;Fully Paid
5064;67928836;9000;8.49;B;Legal Asst;10;OWN;42000;Fully Paid
5065;68473397;33600;20.5;E;CC Senior Manager;10;RENT;150000;Current
5066;68443387;30000;19.89;E;Dispatch;10;MORTGAGE;70000;Fully Paid
5067;67248930;14400;5.32;A;School Safety Dir;10;RENT;68000;Fully Paid
5068;68563417;4000;10.78;B;foreman;10;RENT;70000;Fully Paid
5069;68339242;12900;17.97;D;Main Cook;8;RENT;38000;Fully Paid
5070;68503453;7675;9.8;B;;;OWN;16000;Charged Off
5071;68453440;15000;6.99;A;Physician;3;RENT;84480;Fully Paid
5072;68353445;10000;13.99;C;Truck driver ;2;OWN;85000;Fully Paid
5073;67715559;12000;9.17;B;Supervisor;10;MORTGAGE;63000;Fully Paid
5074;68483415;1200;8.49;B;;;OWN;73000;Fully Paid
5075;68363450;23100;17.97;D;Truck Driver;10;OWN;55000;Fully Paid
5076;68553616;30000;19.48;E;Finance Director;5;RENT;140000;Current
5077;68543443;4500;15.77;D;President;10;MORTGAGE;40000;Fully Paid
5078;68062333;10000;9.8;B;;;MORTGAGE;49407;Fully Paid
5079;67735945;35000;7.91;A;Computer Systems Architect;4;RENT;220000;Fully Paid
5080;68383449;15000;15.77;D;lead maintance;10;MORTGAGE;50000;Current
5081;68473405;20000;11.99;C;Call Center Manager;10;RENT;68000;Fully Paid
5082;68473415;8000;12.88;C;Home Health Nurse;10;RENT;85000;Fully Paid
5083;68543442;6000;5.32;A;Screener;7;MORTGAGE;35830;Fully Paid
5084;68503171;24350;23.13;F;Mailman;10;MORTGAGE;58000;Fully Paid
5085;67746043;1500;6.49;A;maintenance ;10;MORTGAGE;51000;Fully Paid
5086;68062334;20000;15.77;D;Property Manager ;0;RENT;63600;Charged Off
5087;68353428;24325;14.85;C;Social Worker;10;OWN;54080;Fully Paid
5088;68213097;10400;8.49;B;Character Modeler;2;RENT;62400;Charged Off
5089;68443377;7000;14.85;C;Army officer;2;MORTGAGE;60000;Fully Paid
5090;68363424;15000;9.17;B;Tech;5;RENT;50000;Fully Paid
5091;68533448;12000;13.99;C;finance director;4;RENT;140000;Current
5092;68052310;25000;7.49;A;Regional Manager;5;OWN;56000;Fully Paid
5093;68162177;14400;13.99;C;Program Coordinator;4;MORTGAGE;56281;Fully Paid
5094;67788808;15000;8.49;B;Respiratory therapist ;10;MORTGAGE;60000;Current
5095;68423388;28800;6.99;A;Manager;10;MORTGAGE;98000;Charged Off
5096;67888164;5000;11.99;C;Solutions Specialist;10;RENT;50000;Fully Paid
5097;68383451;8400;8.49;B;Unit Coordinator;10;MORTGAGE;36000;Fully Paid
5098;68543426;35000;13.99;C;Electrician Foreman;4;MORTGAGE;124000;Fully Paid
5099;68423416;35000;11.99;C;Chief information officer;3;MORTGAGE;160000;Fully Paid
5100;68583503;20000;13.44;C;Executive Stewrad;4;RENT;75000;Fully Paid
5101;68583505;6225;15.77;D;cosmetologist;1;MORTGAGE;28401;Fully Paid
5102;68573518;3525;15.77;D;Store Associate;9;MORTGAGE;36000;Current
5103;68533490;24000;9.17;B;AUTO MECHANIC;10;MORTGAGE;120000;Charged Off
5104;68513512;25000;7.91;A;Supervisor, Equipment Management Branch;10;MORTGAGE;87000;Current
5105;68513485;15000;10.78;B;nurse;7;OWN;80000;Fully Paid
5106;68413451;30000;19.48;E;electrical mechanic;5;RENT;90000;Fully Paid
5107;68503446;9300;7.49;A;Program Technician;10;MORTGAGE;39090;Fully Paid
5108;68433397;25000;13.99;C;Captain;10;MORTGAGE;68000;Current
5109;68523494;6500;18.49;D;;;RENT;40000;Fully Paid
5110;68543428;20000;11.48;B;Managing Director;10;OWN;350000;Fully Paid
5111;67868422;13375;8.49;B;;;OWN;45000;Fully Paid
5112;68433386;30000;9.17;B;Executive Director, QA;0;MORTGAGE;200000;Current
5113;68403440;3800;7.49;A;Industrial Maintenance Mechanic Lead;10;MORTGAGE;90000;Fully Paid
5114;68052319;6000;11.99;C;Private Client Banker;1;RENT;72000;Fully Paid
5115;67495206;9000;20.5;E;Driver;2;MORTGAGE;30000;Fully Paid
5116;67889457;25000;17.27;D;Sr Research Coordinator;4;RENT;63000;Charged Off
5117;68192780;5000;16.59;D;Equipment operator ;10;RENT;40000;Fully Paid
5118;67789620;24000;7.91;A;Supervisory Hydrologist;10;MORTGAGE;98000;Fully Paid
5119;68593451;35000;13.44;C;Sr. Program Manager;1;RENT;160000;Fully Paid
5120;68553576;5300;10.78;B;security guard;0;OWN;17000;Fully Paid
5121;67415777;8000;9.8;B;Senior Research Associate;3;MORTGAGE;95000;Fully Paid
5122;68092876;8000;6.49;A;clerk;4;RENT;40000;Fully Paid
5123;68583536;15000;9.8;B;Owner;8;RENT;65000;Fully Paid
5124;67818898;17575;21.48;E;Loss Mit Supervisor ;10;RENT;48865;Charged Off
5125;68553606;22025;9.8;B;Operations Manager;10;MORTGAGE;80500;Fully Paid
5126;68373511;10000;7.91;A;Realtor;2;MORTGAGE;75000;Fully Paid
5127;68533472;15000;5.32;A;Loan Clerk;10;OWN;65050;Fully Paid
5128;68593417;14700;26.06;F;Account manager;2;RENT;35000;Fully Paid
5129;68553589;8000;7.91;A;Store manager;1;RENT;64000;Charged Off
5130;68593421;20000;10.78;B;Sales;0;MORTGAGE;90000;Fully Paid
5131;68393468;11000;18.99;E;Certified medication aide;5;RENT;22000;Current
5132;68112563;18000;15.77;D;Customer Service ;5;RENT;50000;Current
5133;68503448;12000;20.5;E;Vice President-Mortgage, Conroe Region;6;RENT;75000;Fully Paid
5134;68543152;9500;13.99;C;bus operator ;8;RENT;90000;Fully Paid
5135;68583499;25000;13.99;C;Senior Project Manager;1;RENT;60000;Fully Paid
5136;68493444;30000;11.99;C;Clinical Education Manager ;7;RENT;105000;Fully Paid
5137;67686061;9600;13.44;C;Cssr;0;RENT;28000;Charged Off
5138;67357581;28000;8.49;B;Technical Consultant;8;MORTGAGE;145000;Current
5139;68583532;25000;11.99;C;Air Traffic Controller;7;MORTGAGE;181000;Fully Paid
5140;68423343;7000;14.85;C;Driver;1;RENT;37000;Fully Paid
5141;68342356;17500;13.99;C;night auditor;10;RENT;55000;Charged Off
5142;68363386;2000;13.44;C;Business Analysis Manager;10;MORTGAGE;140000;Fully Paid
5143;68583207;24000;17.27;D;Operator;1;RENT;90000;Current
5144;68553489;17000;12.88;C;VP Operations;5;OWN;85000;Fully Paid
5145;67929098;12000;17.86;D;;;MORTGAGE;38000;Fully Paid
5146;68242253;16025;18.49;D;Fluids Engineer;4;MORTGAGE;77000;Fully Paid
5147;68463355;28925;17.27;D;LPN;8;MORTGAGE;62900;Current
5148;68483349;33875;24.24;F;Operations Mechanic A;2;OWN;77900;Charged Off
5149;68162471;30000;16.59;D;Controller;0;MORTGAGE;160000;Charged Off
5150;68413339;4200;13.44;C;Carpenter Foreman;0;RENT;80000;Fully Paid
5151;811529;25000;7.49;A;IT Tech Assistant;9;RENT;160000;Fully Paid
5152;67595609;8000;9.8;B;care giver;2;MORTGAGE;34250;Fully Paid
5153;68282577;33000;16.59;D;National Account Manager;2;MORTGAGE;165000;Charged Off
5154;66561041;9500;12.88;C;Behavioral Health Therapist;3;RENT;52000;Fully Paid
5155;68563383;16000;7.49;A;Senior Subrogation Specialist;10;MORTGAGE;80000;Fully Paid
5156;68543369;30000;13.99;C;Regional Sales Mgr ;7;MORTGAGE;95000;Fully Paid
5157;68463345;8000;9.17;B;Server;0;MORTGAGE;40000;Fully Paid
5158;68593358;8400;12.88;C;paraprofessional;10;RENT;52000;Fully Paid
5159;68433383;18000;7.91;A;Bus driver;6;MORTGAGE;48000;Charged Off
5160;68423383;5000;12.88;C;Dental hygienist;1;MORTGAGE;45000;Fully Paid
5161;68533424;30000;12.88;C;Tax Manager;3;MORTGAGE;104000;Fully Paid
5162;68353356;20000;19.89;E;Clinical Applications Analyst;3;MORTGAGE;240000;Charged Off
5163;68112342;25000;11.99;C;Operations Program Director;10;MORTGAGE;170000;Fully Paid
5164;68533395;25000;6.99;A;Warehouse Manager;6;MORTGAGE;80000;Fully Paid
5165;68052282;3000;12.88;C;Health Care Manager;0;MORTGAGE;90000;Fully Paid
5166;68092274;1500;9.8;B;IT Service Desk support;10;OWN;90000;Fully Paid
5167;68583452;7200;11.48;B;Director;6;RENT;85000;Fully Paid
5168;68523359;16000;15.77;D;Shareholder Services Associate;0;MORTGAGE;40000;Current
5169;68473358;21000;12.88;C;Asst GM/Sales Mgr;10;RENT;174000;Charged Off
5170;66425529;22300;15.77;D;Officer;7;MORTGAGE;46000;Current
5171;68553477;10000;11.48;B;Correctional Officer;5;MORTGAGE;81000;Fully Paid
5172;67929118;21500;12.88;C;Chief Financial Officer;0;MORTGAGE;170000;Fully Paid
5173;68373447;10000;12.88;C;Business Analyst;6;RENT;60000;Fully Paid
5174;68113027;6000;19.48;E;;;RENT;28000;Charged Off
5175;68463252;16000;5.32;A;FINANCIAL REPRESENTATIVE;4;MORTGAGE;75000;Fully Paid
5176;66415405;5000;11.48;B;Supervisor ;7;RENT;55000;Charged Off
5177;68463322;24000;9.8;B;Account Manager (Sales);5;MORTGAGE;90000;Fully Paid
5178;68473310;10000;16.59;D;Scrub tech;8;MORTGAGE;50000;Fully Paid
5179;67715292;20000;7.91;A;H.R. Manager;9;RENT;70200;Fully Paid
5180;67257066;7000;11.48;B;Driver ;5;RENT;30000;Fully Paid
5181;68593349;1600;13.44;C;Truck driver;6;MORTGAGE;52000;Fully Paid
5182;68443347;20000;9.8;B;Driver;10;MORTGAGE;90000;Fully Paid
5183;68583474;5000;10.78;B;;;RENT;39756;Fully Paid
5184;68513446;24000;6.99;A;Vessel Master;6;OWN;175000;Fully Paid
5185;68373451;5000;8.49;B;Conductor ;1;RENT;46000;Fully Paid
